Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Nouveaux Bilans Alimentaire","68","France","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","69.68","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","38.78","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","16.59","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","28.35","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.35","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","56.77","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","42.81","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","21.53","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","11.41","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.33","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","91","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","38.92","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","93","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","9.98","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.3","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","49.81","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","15.86","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","14.71","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2017","2017","g/personne/jour","22.19","Fc","Donnée calculée",""
